id,sort_name,name,CreatorURL,gender,biography,date,CreatorArt
6727,"Bakhuyzen, Gerardina Jacoba van de Sande",Gerardina Jacoba van de Sande Bakhuyzen,https://art.thewalters.org/browse/creator/gerardina-jacoba-van-de-sande-bakhuysen,female,," (Dutch, 1826-1895)",8184|31172|22688|28866
15704,Baksh,Baksh,https://art.thewalters.org/browse/creator/baksh,,,,21533|81666|81667|81668
7363,"Baldinotti, Tommaso of Pistoia",Tommaso Baldinotti of Pistoia,https://art.thewalters.org/browse/creator/tommaso-baldinotti-of-pistoia,,," (Italian, 1451-1511)",39190|17509
3034,"Balducci, Matteo",Matteo Balducci,https://art.thewalters.org/browse/creator/matteo-balducci,male,," (Italian, active 1509-1554)",16318
4591,"Balduccio, Giovanni",Giovanni Balduccio,https://art.thewalters.org/browse/creator/giovanni-balduccio,male,," (Italian, ca. 1300-after 1360)",34497
6844,"Balen, Hendrick van I",Hendrick van Balen I,https://art.thewalters.org/browse/creator/hendrick-van-balen-i,male,," (Flemish, 1575-1632)",25018
4409,Balinese,Balinese,https://art.thewalters.org/browse/creator/balinese,,,,35940
3699,Balkan,Balkan,https://art.thewalters.org/browse/creator/balkan,,,,9125|2639|605
20466,"Balzac, Honoré de",Honoré de Balzac,https://art.thewalters.org/browse/creator/honorc-de-balzac,,," (French, 1799 - 1850)",87815
5317,"Bamen, Tsunemasa",Bamen Tsunemasa,https://art.thewalters.org/browse/creator/bamen-tsunemasa,male,," (Japanese, 1741-ca. 1830)",25590
4273,"Ban, Jiaoshi",Ban Jiaoshi,https://art.thewalters.org/browse/creator/ban-jiaoshi,,," (Chinese, active early 20th century)",1621|80109|80110|80111|80113|80114|80115|80116|80117|80118|80119|81203
7179,"Bandinelli, Baccio",Baccio Bandinelli,https://art.thewalters.org/browse/creator/baccio-bandinelli,male,," (Italian, 1488-1560; 1488/93-1560)",19804
6915,"Bangda, Dong",Dong Bangda,https://art.thewalters.org/browse/creator/dong-bangda,,,,14119
16154,Bangladeshi,Bangladeshi,https://art.thewalters.org/browse/creator/bangladeshi,,,,11952|39194|25184|2670
8549,"Bannister, Edward Mitchell",Edward Mitchell Bannister,https://art.thewalters.org/browse/creator/edward-mitchell-bannister,male,," (American, 1828-1901)",4695
4831,"Bao, Kai",Bao Kai,https://art.thewalters.org/browse/creator/pao-kai,male,, (Chinese),32679
4011,"Baqir, Muhammad",Muhammad Baqir,https://art.thewalters.org/browse/creator/muhammad-baqir,,,,18912
15697,"Bar, Bonaventure de",Bonaventure de Bar,https://art.thewalters.org/browse/creator/bonaventure-de-bar,male,," (French, 1700-1729)",25820
18475,"Barba, Gustave","Gustave Barba, Libraire-Éditeur",https://art.thewalters.org/browse/creator/gustave-barba-libraire-aditeur,,," (French, active ca. 1862)",81395
6277,Barbedienne & Cie.,Barbedienne & Cie.,https://art.thewalters.org/browse/creator/barbedienne--cie,,, (French),94941|98911
5253,"Barbedienne, Ferdinand",Ferdinand Barbedienne,https://art.thewalters.org/browse/creator/ferdinand-barbedienne,male,," (French, 1810-1892)",28254|28611|28068|14405|28007|5782|8771
21315,"Barbier, George",George Barbier,https://art.thewalters.org/browse/creator/george-barbier,,," (French, 1882 - 1932)",87901
4446,"Bargue, Charles",Charles Bargue,https://art.thewalters.org/browse/creator/charles-bargue,male,," (French, 1826-1883)",30379|40561|11703|6325|33847|2884
7149,"Barocci, Federico",Federico Barocci,https://art.thewalters.org/browse/creator/federico-barocci,male,," (Italian, 1526-1612; 1526/28-1612)",31143
4781,"Baron, Jean-Louis",Jean-Louis Baron,https://art.thewalters.org/browse/creator/jean-louis-baron,,," (French, active 1748-1792)",11302
15731,"Barrak (?), Ali Quli ibn Qadr ibn Nur[...]",'Ali Quli ibn Qadr ibn Nur[...] Barrak (?),https://art.thewalters.org/browse/creator/ali-quli-ibn-qadr-ibn-nur-barrak-,,, (Iranian),3513|81211|81213|82792
5436,"Barrias, Ernest",Ernest Barrias,https://art.thewalters.org/browse/creator/ernest-barrias,male,," (French, 1841-1905)",27766|26454
2316,"Barrias, Félix Joseph",Félix-Joseph Barrias,https://art.thewalters.org/browse/creator/fclix-joseph-barrias,male,," (French, 1822-1907)",25998
7178,"Barriere, Jean-Joseph",Jean-Joseph Barriere,https://art.thewalters.org/browse/creator/barriere,,,,22517
21316,"Barrucand, Victor",Victor Barrucand,https://art.thewalters.org/browse/creator/victor-barrucand,,," (French, 1864 - 1934)",87700
5433,"Bartermann, Gottfried",Gottfried Bartermann,https://art.thewalters.org/browse/creator/gottfried-bartermann,,," (German, 1733-1768)",29123
33307,"Barthet, Armand",Armand Barthet,https://art.thewalters.org/browse/creator/armand-barthet,,, (1820 - 1874),87796
5652,"Bartlett, William E.",William E. Bartlett,https://art.thewalters.org/browse/creator/william-e-bartlett,,,,20240
33134,"Bartolini, Lorenzo",Lorenzo Bartolini,https://art.thewalters.org/browse/creator/lorenzo-bartolini,,," (Italian, 1777-1850)",15042
6278,"Bartolo, Andrea de",Andrea di Bartolo,https://art.thewalters.org/browse/creator/andrea-di-bartolo,male,," (Italian, active 1389-1428)",18216|38060|29205
16312,"Bartolo, Nanni di",Nanni di Bartolo,https://art.thewalters.org/browse/creator/nanni-di-bartolo,,," (Italian, 1419-1451)",39180
6082,"Barye, Antoine-Louis",Antoine-Louis Barye,https://art.thewalters.org/browse/creator/antoine-louis-barye,male,"Antoine-Louis Barye was the foremost animalier, or animal sculptor, of the 19th century. Relying on his remarkable imagination and his profound knowledge of his subjects' anatomy, he modeled powerful images of animals alone or engaged in fierce combats. So gifted was he as an animal sculptor that the influential critic Théophile Gautier proclaimed him the ""Michael Angelo of the Menagerie."" But Barye was equally talented at sculpting the human figure. His skills in this regard are familiar to Baltimoreans who regularly encounter his four allegorical groups, War, Peace, Order, and Force, on the marble balustrades in Mount Vernon Place. He was he teacher to the sculptor Auguste Rodin (1840-1917), but he also provided inspiration to later artists, including the French modernist, Henri Matisse (1869-1954), and the American painter and sculptor Frederic S. Remington (1861-1909)."
"
"
"
Barye is remembered for monumental works commissioned by the state as well as for small, intimate sculptures intended as household ornaments. Various Parisian foundries cast his sculptures in multiples, thereby providing affordable art to the rapidly expanding middle classes."
"
"
"
Barye's paintings are less well known. In the late 1820s, he started to use watercolors, and during the course of his career he produced over 220 paintings in this medium. Although they were never exhibited during his lifetime, Barye also worked in oils. Nearly sixty canvases were found in his studio after his death. As in his sculptures, animals, both native and foreign, were the subjects of most of his paintings, but he also produced landscapes and a few portraits."," (French, 1795 - 1875)",3393|36070|33390|38064|6505|29088|1159|9140|19566|12033|7872|28722|31162|12488|34924|25659|5685|16681|19573|27922|3477|30426|14756|16405|4540|6257|13499|36463|1323|25674|23520|2338|35401|7105|4519|11002|39650|10768|26840|37093|7504|37998|31804|3976|32736|31179|3099|32036|40242|3441|37364|15222|13481|25163|28748|20466|7893|6404|4184|37792|27412|2177|25261|10466|23094|13366|2243|8652|17985|38283|9948|17283|25470|25490|20401|11140|40322|5530|9954|3893|9625|8417|15128|12526|39995|22391|24235|35880|5349|28045|34740|32989|8328|3410|30899|16877|28613|1925|13202|4362|8318|29490|32194|25736|29032|1119|16699|11141|39109|17935|8034|15514|13602|15885|24073|12721|1550|28393|8029|11446|15304|4824|28316|20077|30343|6003|10834|37262|34355|37594|1098|20577|9842|4466|25778|4199|5938|5797|4856|19705|37701|11232|10955|7809|20101|40863|38875|1590|11070|24007|36225|21191|21903|24624|29425|29392|18041|17739|10104|16952|19628|17607|26434|2803|37868|19768|21220|33975|35268|6696|28031|3340|8665|1883|29809|21106|9809|23716|39733|7086|3
2228,"Baró, Josep Tapiró",Josep Tapiró Baró,https://art.thewalters.org/browse/creator/josep-tapir-bar,male,," (Spanish, 1830-1913)",4457
2143,"Basaiti, Marco",Marco Basaiti,https://art.thewalters.org/browse/creator/marco-basaiti,male,," (Italian, ca. 1470 - after 1530)",3817|5803
3585,Basavan,Basavan,https://art.thewalters.org/browse/creator/basavan,,,,3681|83869|83870
8215,Basil Saint,Saint Basil,https://art.thewalters.org/browse/creator/saint-basil,,, (ca. 329-379),8827|35291
16223,"Bassa, Arnau",Arnau Bassa,https://art.thewalters.org/browse/creator/arnau-bassa,male,," (Spanish, active ca. 1345-1348)",1582
15245,"Bassa, Ferrer",Ferrer Bassa,https://art.thewalters.org/browse/creator/ferrer-bassa,male,," (Spanish, ca. 1290-1348)",1582
2623,"Bassano, Leandro",Leandro Bassano,https://art.thewalters.org/browse/creator/leandro-bassano,male,," (Italian, 1557-1622)",26739|27322
3073,"Bateman, Hester",Hester Bateman,https://art.thewalters.org/browse/creator/hester-bateman,female,," (English, 1740-1790)",8495
4857,"Batoni, Pompeo Girolamo",Pompeo Girolamo Batoni,https://art.thewalters.org/browse/creator/pompeo-girolamo-batoni,male,," (Italian, 1708-1787)",40598|30424|8467|30424
3411,"Baudesson, Daniel",Daniel Baudesson,https://art.thewalters.org/browse/creator/daniel-baudesson,male,," (French, 1716-1785)",33049
2891,"Baudoin, Bhotet",Bhotet Baudoin,https://art.thewalters.org/browse/creator/bhotet-baudoin,,,,4647
3098,"Baudry, Paul-Jacques-Aimé",Paul-Jacques-Aimé Baudry,https://art.thewalters.org/browse/creator/paul-jacques-aimc-baudry,male,," (French, 1828-1886)",8441
15457,"Baugrand, Gustave",Gustave Baugrand,https://art.thewalters.org/browse/creator/gustave-baugrand,,," (French, 1826-1870)",16694
4752,"Bayes, Alfred Walter",Alfred Walter Bayes,https://art.thewalters.org/browse/creator/alfred-walter-bayes,male,," (British, 1832-1909)",11771
20942,"Beardsley, Aubrey Vincent",Aubrey Vincent Beardsley,https://art.thewalters.org/browse/creator/aubrey-vincent-beardsley,,," (British, 1872 - 1898)",85421|85422
3050,"Beare, George",George Beare,https://art.thewalters.org/browse/creator/george-beare,male,," (British, active 1738-49)",19559|19559
2381,"Beaumont, Edouard de",Édouard de Beaumont,https://art.thewalters.org/browse/creator/adouard-de-beaumont,male,," (French, 1821-1888)",10515|40268|13362|5137
2183,"Beauvallet, Pierre-Nicolas",Pierre-Nicolas Beauvallet,https://art.thewalters.org/browse/creator/pierre-nicolas-beauvallet,male,," (French, 1750-1818)",25196
2466,"Becker, Carl Ludwig Friedrich",Carl Ludwig Friedrich Becker,https://art.thewalters.org/browse/creator/carl-ludwig-friedrich-becker,male,," (German, 1820-1890)",24072
8737,Bede the Venerable Saint,"Saint Bede, the Venerable",https://art.thewalters.org/browse/creator/saint-bede-the-venerable,,, (673-735),32220|31103|1944|12038|28605|27469|6549
5580,"Beechey, Sir William",Sir William Beechey,https://art.thewalters.org/browse/creator/sir-william-beechey,male,," (British, 1753-1839)",2246
4518,"Beeldemaacker, Adriaen Cornelisz",Adriaen Cornelisz Beeldemaacker,https://art.thewalters.org/browse/creator/adriaen-cornelisz-beeldemaacker,male,," (Dutch, 1618-1709)",1271
16513,"Beham, Barthel",Barthel Beham,https://art.thewalters.org/browse/creator/barthel-beham,male,," (German, 1502-1540)",2633
2691,"Belanger, Francois-Joseph",François-Joseph Bélanger,https://art.thewalters.org/browse/creator/bclanger,,," (French, 1744 - 1818)",23721
6262,Belgian,Belgian,https://art.thewalters.org/browse/creator/belgian,,,,914|31383|36055
34783,"Bell, John",John Bell,https://art.thewalters.org/browse/creator/john-bell-1811-1895,,," (English, 1811 - 1895)",101016
4182,"Bellaert, Jacop",Jacop Bellaert,https://art.thewalters.org/browse/creator/jacop-bellaert,,," (Dutch, active 1484-1485)",1272|24509
4312,"Bellange, Jacques",Jacques Bellange,https://art.thewalters.org/browse/creator/jacques-bellange,male,," (French, ca. 1575-1616)",34801|34801
4268,"Bellangé, Hippolyte",Hippolyte Bellangé,https://art.thewalters.org/browse/creator/hippolyte-bellangc,,," (French, 1800-1866)",15944|16986|1078
15486,"Bellano, Bartolomeo",Bartolomeo Bellano,https://art.thewalters.org/browse/creator/bartolomeo-bellano,male,," (Italian, 1437/1438-1496/1497)",25640
5599,"Belle, Alexis-Simon",Alexis-Simon Belle,https://art.thewalters.org/browse/creator/alexis-simon-belle,male,," (French, 1674-1734)",18940
5831,"Bellegambe, Jean",Jean Bellegambe,https://art.thewalters.org/browse/creator/jean-bellegambe,male,," (Netherlandish, ca. 1480-1534/1536)",30108
16487,Bellemare Group,Bellemare Group,https://art.thewalters.org/browse/creator/bellemare-group,,,,12484|79422|78372|78373|7308|78375|78376|78377|79428|85644|85645
15461,Belleteste family,Belleteste family,https://art.thewalters.org/browse/creator/belleteste-family,,," (French, late 17th-early 19th century)",24272
3747,"Bellevois, Jacob Adriaensz.",Jacob Adriaensz. Bellevois,https://art.thewalters.org/browse/creator/jacob-adriaensz-bellevois,male,," (Dutch, 1621-1675)",16184
2549,"Belli, Valerio",Valerio Belli,https://art.thewalters.org/browse/creator/valerio-belli,male,," (Italian, ca. 1468-1546)",37168|1811
6439,"Bellini, Filippo",Filippo Bellini,https://art.thewalters.org/browse/creator/filippo-bellini,male,," (Italian, ca. 1550-1603)",34812
2106,"Bellini, Giovanni",Giovanni Bellini,https://art.thewalters.org/browse/creator/giovanni-bellini,male,," (Italian, born 1431-1436, died 1516)",40308|38643|40308|19670
4713,"Bellunensis, Urbanus",Urbanus Bellunensis,https://art.thewalters.org/browse/creator/urbanus-bellunensis,,,,122
7861,"Belz, Jean-Philippe",Jean-Philippe Belz,https://art.thewalters.org/browse/creator/jean-philippe-belz,,,,7997
7879,"Bembo, Illuminata",Illuminata Bembo,https://art.thewalters.org/browse/creator/illuminata-bembo,,,,37433
3481,"Bendemann, Eduard Julius Friedrich",Eduard Julius Friedrich Bendemann,https://art.thewalters.org/browse/creator/eduard-julius-friedrich-bendemann,male,," (German, 1811-1889)",19806
8206,Benedict Saint,Saint Benedict,https://art.thewalters.org/browse/creator/saint-benedict,,,,14573
6399,Bengal,Bengal,https://art.thewalters.org/browse/creator/bengal,,,,4429
3091,"Bening, Simon",Simon Bening,https://art.thewalters.org/browse/creator/simon-bening,male,," (Flemish, 1483-1561)",15523|84341|84342|84343|84344
33760,"Benner, Emmanuel II",Emmanuel Benner II,https://art.thewalters.org/browse/creator/emmanuel-benner-ii,,," (French, 1836 - 1896)",39851|38247
5939,"Benouville, Jean Achille",Jean Achille Benouville,https://art.thewalters.org/browse/creator/jean-achille-benouville,male,," (French, 1815-1891)",4597
4006,"Benzoni, Martino",Martino Benzoni,https://art.thewalters.org/browse/creator/martino-benzoni,male,," (Italian, 1451-1492)",24184
20956,"Beraldi, Henri",Henri Beraldi,https://art.thewalters.org/browse/creator/henri-beraldi,,," (French, 1849 - 1931)",88124|87933
4717,"Berckheyde, Jacob Adriaensz",Jacob Adriaensz Berckheyde,https://art.thewalters.org/browse/creator/jacob-adriaensz-berckheyde,male,," (Dutch, 1630-1693)",7330
5793,"Berge, Edward",Edward Berge,https://art.thewalters.org/browse/creator/edward-berge,male,," (American, 1876-1924)",11633
5853,"Bergmann, Johann",Johann Bergmann,https://art.thewalters.org/browse/creator/johann-bergmann,,,,9145
7376,"Berlinghieri, Francesco",Francesco Berlinghieri,https://art.thewalters.org/browse/creator/francesco-berlinghieri,,,,8640|90309|90310
1939,"Bernaert, Adam",Adam Bernaert,https://art.thewalters.org/browse/creator/adam-bernaert,male,," (Dutch, active ca. 1660-1669)",369
8736,Bernard of Clairvaux,Bernard of Clairvaux,https://art.thewalters.org/browse/creator/bernard-of-clairvaux,,,,22188|5505
16445,"Bernard, Émile",Émile Bernard,https://art.thewalters.org/browse/creator/amile-bernard,male,," (French, 1868-1941)",79188
5685,"Bernardi, Giovanni",Giovanni Bernardi,https://art.thewalters.org/browse/creator/giovanni-bernardi,male,," (Italian, 1494-1553)",27839|13980|23974
4221,"Bernier, Stanislas Louis",Stanislas Louis Bernier,https://art.thewalters.org/browse/creator/stanislas-louis-bernier,male,," (French, 1845-1919)",35682|24672
6650,"Bernini, Gian Lorenzo",Gian Lorenzo Bernini,https://art.thewalters.org/browse/creator/gian-lorenzo-bernini,male,," (Italian, active 1598-1680)",1418|5040|26413|1418|5040
4362,"Berns, Meves",Meves Berns,https://art.thewalters.org/browse/creator/meves-berns,,,,13203
2889,"Berruguete, Pedro Gonzales",Pedro Gonzales Berruguete,https://art.thewalters.org/browse/creator/pedro-gonzales-berruguete,male,," (Spanish, died ca. 1504)",32087
5805,"Bersch, Carl",Carl Bersch,https://art.thewalters.org/browse/creator/carl-bersch,male,," (German | American, 1834-1914)",32721
6934,"Bert, C.",C. Bert,https://art.thewalters.org/browse/creator/c-bert,,,,3443
3476,"Bertin, Nicolas",Nicolas Bertin,https://art.thewalters.org/browse/creator/nicolas-bertin,male,," (French, 1668-1736)",8929
5565,"Bertos, Francesco",Francesco Bertos,https://art.thewalters.org/browse/creator/francesco-bertos,male,," (Italian, active 1693-1733)",2145|2220|28471|7757|16267
5944,"Bertucci, Giovanni Battista I",Giovanni Battista Bertucci I,https://art.thewalters.org/browse/creator/giovanni-battista-bertucci-i,male,," (Italian, ca. 1465-1516)",13464|5606
2272,"Besarel, Valentino",Valentino Besarel,https://art.thewalters.org/browse/creator/valentino-besarel,male,," (Italian, 1829-1902)",29797|8419
16441,"Besnard, Albert",Albert Besnard,https://art.thewalters.org/browse/creator/albert-besnard,male,," (French, 1849-1934)",79179
4505,"Bestland, Charles",Charles Bestland,https://art.thewalters.org/browse/creator/charles-bestland,male,," (British, 1763-1837)",38629
5157,"Beuckelaer, Joachim",Joachim Beuckelaer,https://art.thewalters.org/browse/creator/joachim-beuckelaer,male,," (Flemish, ca. 1533-1574)",13900
17803,"Bianchi, Pietro",Pietro Bianchi,https://art.thewalters.org/browse/creator/pietro-bianchi,male,," (Italian, 1694-1740)",9827
2828,"Bibir, Qara",Qara Bibir,https://art.thewalters.org/browse/creator/qara-bibir,,,,27233
3452,"Bicci, Neri de",Neri di Bicci,https://art.thewalters.org/browse/creator/neri-di-bicci,male,," (Italian, 1418-1492)",35571|19710
